codigo;ex;Tipo;descricao;NacionalFederal;ImportadoFederal;estadual;municipal;VigenciaInicio;VigenciaFim;Chave;Versao;Fonte
84669330;;0;Para máquinas da posição 84.58;13.45;26.83;8.80;0.00;;;;;
84669340;;0;Para máquinas da posição 84.59;13.45;26.83;8.80;0.00;;;;;
84669350;;0;Para máquinas da posição 84.60;13.45;26.83;8.80;0.00;;;;;
84669360;;0;Para máquinas da posição 84.61;13.45;26.83;8.80;0.00;;;;;
84669410;;0;Para máquinas da subposição 8462.10;13.45;26.83;8.80;0.00;;;;;
84669420;;0;Para máquinas das subposições 8462.21 ou 8462.29;13.45;26.83;8.80;0.00;;;;;
84669430;;0;Para prensas para extrusão;13.45;26.83;8.80;0.00;;;;;
84669490;;0;Outras;13.45;26.83;8.80;0.00;;;;;
84671110;;0;Furadeiras;5.74;19.12;8.80;0.00;;;;;
84671190;;0;Outras;5.74;19.12;8.80;0.00;;;;;
84671900;;0;--Outras;5.74;19.12;8.80;0.00;;;;;
84672100;;0;--Furadeiras de todos os tipos, incluindo as perfuratrizes rotativas;6.60;29.60;17.00;0.00;;;;;
84672200;;0;--Serras;6.60;29.60;17.00;0.00;;;;;
84672910;;0;Tesouras;6.60;21.40;8.80;0.00;;;;;
84672991;;0;Cortadoras de tecidos;6.60;21.40;8.80;0.00;;;;;
84672992;;0;Parafusadeiras e rosqueadeiras;6.60;21.40;8.80;0.00;;;;;
84672993;;0;Martelos;6.60;19.98;8.80;0.00;;;;;
84672999;;0;Outras;6.60;21.40;8.80;0.00;;;;;
84678100;;0;--Serras de corrente;6.60;18.95;8.80;0.00;;;;;
84678900;;0;--Outras;6.60;19.98;8.80;0.00;;;;;
84679100;;0;--De serras de corrente;6.60;28.18;17.00;0.00;;;;;
84679200;;0;--De ferramentas pneumáticas;6.60;28.18;17.00;0.00;;;;;
84679900;;0;--Outras;6.60;28.18;17.00;0.00;;;;;
84681000;;0;-Maçaricos de uso manual;5.74;19.61;8.80;0.00;;;;;
84682000;;0;-Outras máquinas e aparelhos a gás;4.20;17.58;8.80;0.00;;;;;
84688010;;0;Para soldar por fricção;4.20;13.60;8.80;0.00;;;;;
84688090;;0;Outras;4.20;17.58;8.80;0.00;;;;;
84689010;;0;De maçaricos de uso manual;5.74;27.81;17.00;0.00;;;;;
84689020;;0;De máquinas ou aparelhos para soldar por fricção;5.74;23.34;17.00;0.00;;;;;
84689090;;0;Outras;5.74;27.32;17.00;0.00;;;;;
84690010;;0;Máquinas de tratamento de textos;18.85;40.43;17.00;0.00;;;;;
84690021;;0;Eletrônicas, com velocidade de impressão inferior ou igual a 40 caracteres por segundo;18.85;41.85;17.00;0.00;;;;;
84690029;;0;Outras;18.85;41.85;17.00;0.00;;;;;
84690031;;0;De estenotipar, de peso não superior a 12 kg, excluindo o estojo, não elétricas;18.85;36.45;17.00;0.00;;;;;
84690039;;0;Outras;18.85;41.85;17.00;0.00;;;;;
84690039;01;0;Ex 01 – Em Braille;13.45;41.97;17.00;0.00;;;;;
84701000;;0;-Calculadoras eletrônicas capazes de funcionar sem fonte externa de energia elétrica e máquinas de bolso com função de cálculo incorporada que permitam gravar, reproduzir e visualizar informações;8.43;31.43;17.00;0.00;;;;;
84701000;01;0;Ex 01 - Calculadora equipada com sintetizador de voz;13.45;41.97;17.00;0.00;;;;;
84702100;;0;--Com dispositivo impressor incorporado;8.43;31.43;17.00;0.00;;;;;
84702900;;0;--Outras;8.43;31.43;17.00;0.00;;;;;
84703000;;0;-Outras máquinas de calcular;8.43;31.43;17.00;0.00;;;;;
84705011;;0;Com capacidade de comunicação bidirecional com computadores ou outras máquinas digitais;8.43;20.50;7.00;0.00;;;;;
84705019;;0;Outras;8.43;20.50;7.00;0.00;;;;;
84705090;;0;Outras;8.43;30.01;17.00;0.00;;;;;
84709010;;0;Máquinas de franquear correspondência;8.43;26.03;17.00;0.00;;;;;
84709090;;0;Outras;8.43;30.01;17.00;0.00;;;;;
84713011;;0;De peso inferior a 350 g, com teclado alfanumérico de no mínimo 70 teclas e com uma tela de área não superior a 140 cm2;8.43;16.03;7.00;0.00;;;;;
84713012;;0;De peso inferior a 3,5 kg com teclado alfanumérico de no mínimo 70 teclas e com uma tela de área superior a 140 cm2 e inferior a 560 cm2;8.43;20.50;7.00;0.00;;;;;
84713019;;0;Outras;8.43;20.50;7.00;0.00;;;;;
84713090;;0;Outras;8.43;20.50;7.00;0.00;;;;;
84714110;;0;De peso inferior a 750 g, sem teclado, com reconhecimento de escrita, entrada de dados e de comandos por meio de uma tela de área inferior a 280 cm2;8.43;19.50;7.00;0.00;;;;;
84714190;;0;Outras;8.43;20.50;7.00;0.00;;;;;
84714900;;0;--Outras, apresentadas sob a forma de sistemas;8.43;20.50;7.00;0.00;;;;;
84715010;;0;De pequena capacidade, baseadas em microprocessadores, com capacidade de instalação, dentro do mesmo gabinete, de unidades de memória da subposição 8471.70, podendo conter múltiplos conectores de expansão  slots , e valor FOB inferior ou igual a US$ 12.50;8.43;20.50;7.00;0.00;;;;;
84715020;;0;De média capacidade, podendo conter no máximo uma unidade de entrada e outra de saída da subposição 8471.60, com capacidade de instalação, dentro do mesmo gabinete, de unidades de memória da subposição 8471.70, podendo conter múltiplos conectores de expan;8.43;19.50;7.00;0.00;;;;;
84715030;;0;De grande capacidade, podendo conter no máximo uma unidade de entrada e outra de saída da subposição 8471.60, com capacidade de instalação interna, ou em módulos separados do gabinete do processador central, de unidades de memória da subposição 8471.70, e;8.43;18.43;7.00;0.00;;;;;
84715040;;0;De muito grande capacidade, podendo conter no máximo uma unidade de entrada e outra de saída da subposição 8471.60, com capacidade de instalação interna, ou em módulos separados do gabinete do processador central, de unidades de memória da subposição 8471;8.43;17.28;7.00;0.00;;;;;
84715090;;0;Outras;8.43;20.50;7.00;0.00;;;;;
84716052;;0;Teclados;8.43;19.50;7.00;0.00;;;;;
84716052;01;0;Ex 01 - Com colmeia;13.45;38.07;17.00;0.00;;;;;
84716053;;0;Indicadores ou apontadores  mouse e track-ball, por exemplo ;8.43;19.50;7.00;0.00;;;;;
84716053;01;0;Ex 01 - Indicador ou apontador  mouse  com entrada para acionador;13.45;38.07;17.00;0.00;;;;;
84716053;02;0;Ex 02 - Acionador de pressão;13.45;38.07;17.00;0.00;;;;;
84716054;;0;Mesas digitalizadoras;8.43;19.50;7.00;0.00;;;;;
84716059;;0;Outras;8.43;19.50;7.00;0.00;;;;;
84716061;;0;Com unidade de saída por vídeo monocromático;8.43;20.50;7.00;0.00;;;;;
84716062;;0;Com unidade de saída por vídeo policromático;8.43;20.50;7.00;0.00;;;;;
84716080;;0;Terminais de auto-atendimento bancário;8.43;20.50;7.00;0.00;;;;;
84716090;;0;Outras;8.43;20.50;7.00;0.00;;;;;
84716090;01;0;Ex 01 - Linha Braille;13.45;40.09;17.00;0.00;;;;;
84717011;;0;Para discos flexíveis;7.15;14.75;7.00;0.00;;;;;
84717012;;0;Para discos rígidos, com um só conjunto cabeça-disco  HDA - Head Disk Assembly ;7.15;17.15;7.00;0.00;;;;;
84717019;;0;Outras;8.43;18.43;7.00;0.00;;;;;
84717021;;0;Exclusivamente para leitura;7.15;14.75;7.00;0.00;;;;;
84717029;;0;Outras;7.15;14.75;7.00;0.00;;;;;
84717032;;0;Para cartuchos;8.43;16.03;7.00;0.00;;;;;
84717033;;0;Para cassetes;8.43;16.03;7.00;0.00;;;;;
84717039;;0;Outras;8.43;19.50;7.00;0.00;;;;;
84717090;;0;Outras;8.43;19.50;7.00;0.00;;;;;
84718000;;0;-Outras unidades de máquinas automáticas para processamento de dados;8.43;20.50;7.00;0.00;;;;;
84719011;;0;De cartões magnéticos;8.43;19.50;7.00;0.00;;;;;
84719012;;0;Leitores de códigos de barras;8.43;19.50;7.00;0.00;;;;;
84719013;;0;Leitores de caracteres magnetizáveis;8.43;19.50;7.00;0.00;;;;;
84719014;;0;Digitalizadores de imagens  scanners ;8.43;16.03;7.00;0.00;;;;;
84719014;01;0;Ex 01 - Equipados com sintetizador de voz;13.45;31.05;17.00;0.00;;;;;
84719019;;0;Outros;8.43;19.50;7.00;0.00;;;;;
84719090;;0;Outros;8.43;20.50;7.00;0.00;;;;;
84721000;;0;-Duplicadores;9.60;31.18;17.00;0.00;;;;;
84721000;01;0;Ex 01 - Duplicador Braille;13.45;39.10;17.00;0.00;;;;;
84723010;;0;Máquinas automáticas para obliterar selos postais;9.60;27.20;17.00;0.00;;;;;
84723020;;0;Máquinas automáticas para seleção de correspondência por formato e classificação e distribuição da mesma por leitura óptica do código postal;9.60;27.20;17.00;0.00;;;;;
84723030;;0;Máquinas automáticas para seleção e distribuição de encomendas, por leitura óptica do código postal;9.60;27.20;17.00;0.00;;;;;
84723090;;0;Outras;9.60;27.20;17.00;0.00;;;;;
84729010;;0;Distribuidores  dispensadores  automáticos de papéis-moeda, incluindo os que efetuam outras operações bancárias;8.43;30.50;17.00;0.00;;;;;
84729021;;0;Eletrônicas, com capacidade de comunicação bidirecional com computadores ou outras máquinas digitais;8.43;20.50;7.00;0.00;;;;;
84729029;;0;Outras;8.43;20.50;7.00;0.00;;;;;
84729030;;0;Máquinas para selecionar e contar moedas ou papéis-moeda;9.60;31.18;17.00;0.00;;;;;
84729040;;0;Máquinas para apontar lápis, perfuradores, grampeadores e desgrampeadores;9.60;32.14;17.00;0.00;;;;;
84729051;;0;Com capacidade de classificação superior a 400 documentos por minuto;8.43;26.03;17.00;0.00;;;;;
84729059;;0;Outras;8.43;29.50;17.00;0.00;;;;;
84729091;;0;Máquinas para imprimir endereços ou para estampar placas de endereços;9.60;27.20;17.00;0.00;;;;;
84729099;;0;Outros;9.60;31.18;17.00;0.00;;;;;
84731010;;0;De máquinas para tratamento de textos;9.60;31.18;17.00;0.00;;;;;
84731090;;0;Outros;9.60;31.67;17.00;0.00;;;;;
84732100;;0;--Das calculadoras eletrônicas das subposições 8470.10, 8470.21 ou 8470.29;4.84;26.91;17.00;0.00;;;;;
84732910;;0;Circuitos impressos com componentes elétricos ou eletrônicos montados, para caixas registradoras;8.43;29.50;17.00;0.00;;;;;
84732920;;0;De máquinas da subposição 8470.30;9.60;31.67;17.00;0.00;;;;;
84732990;;0;Outros;8.43;28.43;17.00;0.00;;;;;
84733011;;0;Com fonte de alimentação, com ou sem módulo display numérico;7.15;18.22;7.00;0.00;;;;;
84733019;;0;Outros;7.15;17.70;7.00;0.00;;;;;
84733031;;0;Conjuntos cabeça-disco  HDA - Head Disk Assembly  de unidades de discos rígidos, montados;7.15;14.75;7.00;0.00;;;;;
84733032;;0;Braços posicionadores de cabeças magnéticas;4.84;12.44;7.00;0.00;;;;;
84733033;;0;Cabeças magnéticas;4.84;12.44;7.00;0.00;;;;;
84733034;;0;Mecanismos bobinadores para unidades de fitas magnéticas  magnetic tape transporter ;7.15;14.75;7.00;0.00;;;;;
84733039;;0;Outras;7.15;14.75;7.00;0.00;;;;;
84733041;;0;Placas-mãe  mother boards ;8.43;19.50;7.00;0.00;;;;;
84733042;;0;Placas  módulos  de memória com uma superfície inferior ou igual a 50 cm2;8.43;19.50;7.00;0.00;;;;;
84733043;;0;Placas de microprocessamento, mesmo com dispositivo de dissipação de calor;4.84;12.44;7.00;0.00;;;;;
84733049;;0;Outros;8.43;19.50;7.00;0.00;;;;;
84733092;;0;Telas  displays  para máquinas automáticas para processamento de dados, portáteis;4.84;12.44;7.00;0.00;;;;;
84733099;;0;Outros;7.15;17.15;7.00;0.00;;;;;
84734010;;0;Circuitos impressos com componentes elétricos ou eletrônicos, montados;8.43;19.50;7.00;0.00;;;;;
84734070;;0;Outras partes e acessórios das máquinas do item 8472.90.10 e dos subitens 8472.90.21 ou 8472.90.29;7.15;18.73;7.00;0.00;;;;;
84734090;;0;Outros;7.15;17.15;7.00;0.00;;;;;
84735010;;0;Circuitos impressos com componentes elétricos ou eletrônicos, montados;8.43;19.50;7.00;0.00;;;;;
84735040;;0;Cabeças magnéticas;5.74;13.34;7.00;0.00;;;;;
84735050;;0;Placas  módulos  de memória com uma superfície inferior ou igual a 50 cm2;8.43;19.50;7.00;0.00;;;;;
84735090;;0;Outros;7.15;19.22;7.00;0.00;;;;;
84741000;;0;-Máquinas e aparelhos para selecionar, peneirar, separar ou lavar;4.20;17.58;8.80;0.00;;;;;
84742010;;0;De bolas;4.20;17.58;8.80;0.00;;;;;
84742090;;0;Outros;4.20;17.58;8.80;0.00;;;;;
84743100;;0;--Betoneiras e aparelhos para amassar cimento;4.20;17.58;8.80;0.00;;;;;
84743200;;0;--Máquinas para misturar matérias minerais com betume;4.20;17.58;8.80;0.00;;;;;
84743900;;0;--Outros;4.20;17.58;8.80;0.00;;;;;
84748010;;0;Para fabricação de moldes de areia para fundição;4.20;17.58;8.80;0.00;;;;;
84748090;;0;Outras;4.20;17.58;8.80;0.00;;;;;
84749000;;0;-Partes;4.20;25.78;17.00;0.00;;;;;
84751000;;0;-Máquinas para montagem de lâmpadas, tubos ou válvulas, elétricos ou eletrônicos, ou de lâmpadas de luz relâmpago  flash , que tenham invólucro de vidro;4.20;13.60;8.80;0.00;;;;;
84752100;;0;--Máquinas para fabricação de fibras ópticas e de seus esboços;4.20;17.58;8.80;0.00;;;;;
84752910;;0;Para fabricação de recipientes da posição 70.10, exceto ampolas;4.20;17.58;8.80;0.00;;;;;
84752990;;0;Outras;4.20;17.58;8.80;0.00;;;;;
84759000;;0;-Partes;5.74;27.32;17.00;0.00;;;;;
84762100;;0;--Com dispositivo de aquecimento ou de refrigeração incorporado;18.39;39.97;17.00;0.00;;;;;
84762900;;0;--Outras;18.39;39.97;17.00;0.00;;;;;
84768100;;0;--Com dispositivo de aquecimento ou de refrigeração incorporado;18.39;39.97;17.00;0.00;;;;;
84768910;;0;Máquinas automáticas de venda de selos postais;18.39;35.99;17.00;0.00;;;;;
84768990;;0;Outras;18.39;39.97;17.00;0.00;;;;;
84769000;;0;-Partes;18.39;39.97;17.00;0.00;;;;;
84771011;;0;Monocolor, para materiais termoplásticos, com capacidade de injeção inferior ou igual a 5.000 g e força de fechamento inferior ou igual a 12.000 kN;4.20;17.58;8.80;0.00;;;;;
84771019;;0;Outras;4.20;17.58;8.80;0.00;;;;;
84771021;;0;Monocolor, para materiais termoplásticos, com capacidade de injeção inferior ou igual a 5.000 g e força de fechamento inferior ou igual a 12.000 kN;4.20;17.58;8.80;0.00;;;;;
84771029;;0;Outras;4.20;17.58;8.80;0.00;;;;;
84771091;;0;De comando numérico;4.20;17.58;8.80;0.00;;;;;
84771099;;0;Outras;4.20;17.58;8.80;0.00;;;;;
84772010;;0;Para materiais termoplásticos, com diâmetro da rosca inferior ou igual a 300 mm;4.20;17.58;8.80;0.00;;;;;
84772090;;0;Outras;4.20;17.58;8.80;0.00;;;;;
84773010;;0;Para fabricação de recipientes termoplásticos de capacidade inferior ou igual a 5 l, com uma produção inferior ou igual a 1.000 unidades por hora, referente a recipiente de 1 l;4.20;17.58;8.80;0.00;;;;;
84773090;;0;Outras;4.20;17.58;8.80;0.00;;;;;
84774010;;0;De moldar a vácuo poliestireno expandido  EPS  ou polipropileno expandido  EPP ;4.20;13.60;8.80;0.00;;;;;
84774090;;0;Outras;4.20;17.58;8.80;0.00;;;;;
84775100;;0;--Para moldar ou recauchutar pneumáticos ou para moldar ou dar forma a câmaras de ar;4.20;17.58;8.80;0.00;;;;;
84775911;;0;Com capacidade inferior ou igual a 30.000 kN;4.20;17.58;8.80;0.00;;;;;
84775919;;0;Outras;4.20;17.58;8.80;0.00;;;;;
84775990;;0;Outras;4.20;17.58;8.80;0.00;;;;;
84778010;;0;Máquina de unir lâminas de borracha entre si ou com tecidos com borracha, para fabricação de pneumáticos;4.20;13.60;8.80;0.00;;;;;
84778090;;0;Outras;4.20;17.58;8.80;0.00;;;;;
84779000;;0;-Partes;5.74;27.32;17.00;0.00;;;;;
84781010;;0;Batedoras-separadoras automáticas de talos e folhas;16.40;37.98;17.00;0.00;;;;;
84781090;;0;Outros;16.40;29.78;8.80;0.00;;;;;
84789000;;0;-Partes;16.40;37.98;17.00;0.00;;;;;
84791010;;0;Automotrizes para espalhar e calcar pisos  pavimentos  betuminosos;4.20;15.78;7.00;0.00;;;;;
84791090;;0;Outros;4.20;15.78;7.00;0.00;;;;;
84792000;;0;-Máquinas e aparelhos para extração ou preparação de óleos ou gorduras vegetais fixos ou de óleos ou gorduras animais;4.20;17.58;8.80;0.00;;;;;
84793000;;0;-Prensas para fabricação de painéis de partículas, de fibras de madeira ou de outras matérias lenhosas, e outras máquinas e aparelhos para tratamento de madeira ou de cortiça;4.20;17.58;8.80;0.00;;;;;
84794000;;0;-Máquinas para fabricação de cordas ou cabos;4.20;17.58;8.80;0.00;;;;;
84795000;;0;-Robôs industriais, não especificados nem compreendidos noutras posições;4.20;25.78;17.00;0.00;;;;;
84796000;;0;-Aparelhos de evaporação para arrefecimento do ar;4.20;25.78;17.00;0.00;;;;;
84797100;;0;--Dos tipos utilizados em aeroportos;4.20;25.78;17.00;0.00;;;;;
84797900;;0;--Outras;4.20;25.78;17.00;0.00;;;;;
84798110;;0;Diferenciadores das tensões de tração de entrada e saída da chapa, em instalações de galvanoplastia;4.20;13.60;8.80;0.00;;;;;
84798190;;0;Outros;4.20;17.58;8.80;0.00;;;;;
84798210;;0;Misturadores;4.20;25.78;17.00;0.00;;;;;
84798290;;0;Outras;4.20;25.78;17.00;0.00;;;;;
84798911;;0;Prensas;4.20;25.78;17.00;0.00;;;;;
84798912;;0;Distribuidores e doseadores de sólidos ou de líquidos;4.20;25.78;17.00;0.00;;;;;
84798921;;0;Máquinas e aparelhos para cestaria ou espartaria;4.20;21.80;17.00;0.00;;;;;
84798922;;0;Máquinas e aparelhos para fabricação de pincéis, brochas ou escovas;4.20;13.60;8.80;0.00;;;;;
84798931;;0;Limpadores de pára-brisas;5.74;28.28;17.00;0.00;;;;;
84798932;;0;Acumuladores;5.74;28.28;17.00;0.00;;;;;
84798940;;0;Silos metálicos para cereais, fixos  não transportáveis , incluindo as baterias, com mecanismos elevadores ou extratores incorporados;4.20;14.38;5.60;0.00;;;;;
84798991;;0;Aparelhos para limpar peças por ultrassom;4.20;25.78;17.00;0.00;;;;;
84798992;;0;Máquinas de leme para embarcações;5.74;27.32;17.00;0.00;;;;;
84798999;;0;Outros;4.20;17.58;8.80;0.00;;;;;
84799010;;0;De limpadores de pára-brisas elétricos ou de acumuladores hidráulicos para aeronaves;5.74;27.81;17.00;0.00;;;;;
84799090;;0;Outras;4.20;25.78;17.00;0.00;;;;;
84801000;;0;-Caixas de fundição;4.20;17.58;8.80;0.00;;;;;
84802000;;0;-Placas de fundo para moldes;13.45;35.03;17.00;0.00;;;;;
84803000;;0;-Modelos para moldes;4.20;17.58;8.80;0.00;;;;;
84804100;;0;--Para moldagem por injeção ou por compressão;4.20;21.08;8.80;0.00;;;;;
84804910;;0;Coquilhas;4.20;17.58;8.80;0.00;;;;;
84804990;;0;Outros;4.20;17.58;8.80;0.00;;;;;
84805000;;0;-Moldes para vidro;4.20;17.58;8.80;0.00;;;;;
84806000;;0;-Moldes para matérias minerais;4.20;17.58;8.80;0.00;;;;;
84807100;;0;--Para moldagem por injeção ou por compressão;4.20;21.08;8.80;0.00;;;;;
84807900;;0;--Outros;4.20;17.58;8.80;0.00;;;;;
84811000;;0;-Válvulas redutoras de pressão;13.45;36.01;17.00;0.00;;;;;
84812011;;0;Com pinhão;6.12;28.68;17.00;0.00;;;;;
84812019;;0;Outras;6.12;23.72;17.00;0.00;;;;;
84812090;;0;Outras;13.45;36.01;17.00;0.00;;;;;
84813000;;0;-Válvulas de retenção;4.20;28.31;17.00;0.00;;;;;
84814000;;0;-Válvulas de segurança ou de alívio;4.20;28.31;17.00;0.00;;;;;
84818011;;0;Válvulas para escoamento;4.20;29.88;17.00;0.00;;;;;
84818019;;0;Outros;4.20;29.88;17.00;0.00;;;;;
84818021;;0;Válvulas de expansão termostáticas ou pressostáticas;4.20;28.31;17.00;0.00;;;;;
84818029;;0;Outros;4.20;28.31;17.00;0.00;;;;;
84818029;01;0;Ex 01 - Do tipo gaveta ou do tipo esfera, de ferro ou aço ou de cobre e suas ligas, e do tipo globo, do tipo borboleta, do tipo agulha ou do tipo diafragma, de ferro ou aço;16.57;42.22;17.00;0.00;;;;;
84818031;;0;Com uma pressão de trabalho inferior ou igual a 50 mbar e dispositivo de segurança termoelétrico incorporado, dos tipos utilizados em aparelhos domésticos;6.24;31.92;17.00;0.00;;;;;
84818039;;0;Outros;6.24;30.35;17.00;0.00;;;;;
84818091;;0;Válvulas tipo aerossol;9.88;35.56;17.00;0.00;;;;;
84818092;;0;Válvulas solenóides;13.45;36.01;17.00;0.00;;;;;
84818093;;0;Válvulas tipo gaveta;4.20;20.11;8.80;0.00;;;;;
84818094;;0;Válvulas tipo globo;4.20;28.31;17.00;0.00;;;;;
84818095;;0;Válvulas tipo esfera;4.20;20.11;8.80;0.00;;;;;
84818096;;0;Válvulas tipo macho;4.20;28.31;17.00;0.00;;;;;
84818097;;0;Válvulas tipo borboleta;4.20;20.11;8.80;0.00;;;;;
84818099;;0;Outros;15.97;31.88;8.80;0.00;;;;;
84819010;;0;De válvulas tipo aerossol ou dos dispositivos do item 8481.80.1;9.88;34.79;17.00;0.00;;;;;
84819010;01;0;Dos dispositivos do item 8481.80.1;13.45;40.09;17.00;0.00;;;;;
84819090;;0;Outras;4.20;28.31;17.00;0.00;;;;;
84821010;;0;De carga radial;8.53;31.70;17.00;0.00;;;;;
84821090;;0;Outros;8.53;31.70;17.00;0.00;;;;;
84822010;;0;De carga radial;17.78;40.95;17.00;0.00;;;;;
84822090;;0;Outros;17.78;40.95;17.00;0.00;;;;;
84823000;;0;-Rolamentos de roletes em forma de tonel;17.78;40.95;17.00;0.00;;;;;
84824000;;0;-Rolamentos de agulhas;17.78;40.95;17.00;0.00;;;;;
84825010;;0;De carga radial;17.78;40.95;17.00;0.00;;;;;
84825090;;0;Outros;17.78;30.95;7.00;0.00;;;;;
84828000;;0;-Outros, incluindo os rolamentos combinados;17.78;40.95;17.00;0.00;;;;;
84829111;;0;Para carga de canetas esferográficas;17.78;40.34;17.00;0.00;;;;;
84829119;;0;Outras;17.78;40.34;17.00;0.00;;;;;
84829120;;0;Roletes cilíndricos;17.78;40.34;17.00;0.00;;;;;
84829130;;0;Roletes cônicos;17.78;40.34;17.00;0.00;;;;;
84829190;;0;Outros;17.78;40.34;17.00;0.00;;;;;
84829910;;0;Selos, capas e porta-esferas de aço;17.78;36.17;17.00;0.00;;;;;
84829990;;0;Outras;17.78;30.34;7.00;0.00;;;;;
84831011;;0;Forjados, de peso superior ou igual a 900 kg e comprimento superior ou igual a 2.000 mm;13.45;31.84;17.00;0.00;;;;;
84831011;01;0;Ex 01 - Para motores de ignição por compressão de potência igual ou superior a 125HP, próprios para ônibus ou caminhões;13.45;32.34;17.00;0.00;;;;;
84831019;;0;Outros;13.45;36.62;17.00;0.00;;;;;
84831019;01;0;Ex 01 - Para motores de ignição por compressão de potência igual ou superior a 125HP, próprios para ônibus ou caminhões;15.97;42.61;17.00;0.00;;;;;
84831020;;0;Árvores de cames para comando de válvulas;13.45;36.62;17.00;0.00;;;;;
84831030;;0;Veios flexíveis;13.45;36.62;17.00;0.00;;;;;
84831040;;0;Manivelas;13.45;36.62;17.00;0.00;;;;;
84831050;;0;Árvores de transmissão providas de acoplamentos dentados com entalhes de proteção contra sobrecarga, de comprimento superior ou igual a 1500 mm e diâmetro do eixo superior ou igual a 400 mm;17.78;35.38;17.00;0.00;;;;;
84831090;;0;Outros;13.45;36.62;17.00;0.00;;;;;
84832000;;0;-Mancais  chumaceiras  com rolamentos incorporados;17.78;40.95;17.00;0.00;;;;;
84833010;;0;Montados com “bronzes” de metal antifricção;17.78;40.95;17.00;0.00;;;;;
84833021;;0;Com diâmetro interno superior ou igual a 200 mm;17.78;36.17;17.00;0.00;;;;;
84833029;;0;Outros;17.78;40.95;17.00;0.00;;;;;
84833090;;0;Outros;17.78;40.95;17.00;0.00;;;;;
84834010;;0;Redutores, multiplicadores, caixas de transmissão e variadores de velocidade, incluindo os conversores de torque;13.45;27.81;8.80;0.00;;;;;
84834090;;0;Outros;13.45;27.81;8.80;0.00;;;;;
84835010;;0;Polias, exceto as de rolamentos reguladoras de tensão;17.78;40.95;17.00;0.00;;;;;
84835090;;0;Outras;17.78;40.95;17.00;0.00;;;;;
84836011;;0;De fricção;13.45;36.01;17.00;0.00;;;;;
84836019;;0;Outras;13.45;36.01;17.00;0.00;;;;;
84836090;;0;Outros;13.45;36.01;17.00;0.00;;;;;
84839000;;0;-Rodas dentadas e outros órgãos elementares de transmissão apresentados separadamente, partes;13.45;36.01;17.00;0.00;;;;;
84841000;;0;-Juntas metaloplásticas;8.53;31.70;17.00;0.00;;;;;
84842000;;0;-Juntas de vedação mecânicas;7.87;30.43;17.00;0.00;;;;;
84849000;;0;-Outros;8.53;31.70;17.00;0.00;;;;;
84861000;;0;-Máquinas e aparelhos para a fabricação de “esferas”  boules  ou de plaquetas  wafers ;4.20;25.78;17.00;0.00;;;;;
84862000;;0;-Máquinas e aparelhos para a fabricação de dispositivos semicondutores ou de circuitos integrados eletrônicos;4.20;25.78;17.00;0.00;;;;;
84863000;;0;-Máquinas e aparelhos para a fabricação de dispositivos de visualização de tela plana;4.20;25.78;17.00;0.00;;;;;
84864000;;0;-Máquinas e aparelhos especificados na Nota 9 C  do presente Capítulo;4.20;25.78;17.00;0.00;;;;;
84869000;;0;-Partes e acessórios;4.20;25.78;17.00;0.00;;;;;
84871000;;0;-Hélices para embarcações e suas pás;16.40;37.98;17.00;0.00;;;;;
84879000;;0;-Outras;16.40;37.98;17.00;0.00;;;;;
85011011;;0;De passo inferior ou igual a 1,8°;5.74;18.34;12.00;0.00;;;;;
85011011;01;0;Ex 01 - Próprios para utilização em brinquedos;19.41;37.01;17.00;0.00;;;;;
85011019;;0;Outros;17.12;30.88;7.00;0.00;;;;;
85011021;;0;Síncronos;7.15;24.69;12.00;0.00;;;;;
85011029;;0;Outros;7.15;24.69;12.00;0.00;;;;;
85011030;;0;Universais;7.15;24.69;12.00;0.00;;;;;
85012000;;0;-Motores universais de potência superior a 37,5 W;7.15;24.69;12.00;0.00;;;;;
85013110;;0;Motores;7.87;26.63;12.00;0.00;;;;;
85013120;;0;Geradores;4.20;9.74;0.00;0.00;;;;;
85013210;;0;Motores;4.20;21.74;12.00;0.00;;;;;
85013220;;0;Geradores;4.20;16.74;7.00;0.00;;;;;
85013310;;0;Motores;4.20;20.78;12.00;0.00;;;;;
85013320;;0;Geradores;4.20;8.78;0.00;0.00;;;;;
85013411;;0;De potência inferior ou igual a 3.000 kW;4.20;20.78;12.00;0.00;;;;;
85013419;;0;Outros;4.20;16.80;12.00;0.00;;;;;
85013420;;0;Geradores;4.20;8.78;0.00;0.00;;;;;
85014011;;0;Síncronos;4.20;21.74;12.00;0.00;;;;;
85014019;;0;Outros;7.15;24.69;12.00;0.00;;;;;
85014021;;0;Síncronos;4.20;20.78;12.00;0.00;;;;;
85014029;;0;Outros;7.15;23.73;12.00;0.00;;;;;
85015110;;0;Trifásicos, com rotor de gaiola;5.74;22.32;12.00;0.00;;;;;
85015110;01;0;Ex 01 - De alto rendimento, segundo norma NBR 17094;13.45;39.10;17.00;0.00;;;;;
85015120;;0;Trifásicos, com rotor de anéis;4.20;20.78;12.00;0.00;;;;;
85015190;;0;Outros;4.20;20.78;12.00;0.00;;;;;
85015210;;0;Trifásicos, com rotor de gaiola;4.20;20.78;12.00;0.00;;;;;
85015220;;0;Trifásicos, com rotor de anéis;4.20;20.78;12.00;0.00;;;;;
85015290;;0;Outros;4.20;20.78;12.00;0.00;;;;;
