codigo;ex;tipo;descricao;nacionalfederal;importadosfederal;estadual;municipal;vigenciainicio;vigenciafim;chave;versao;fonte
119031200;;1;"Serviços de apoio à distribuição de eletricidade";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
119032000;;1;"Serviços de apoio à distribuição de gás por meio de tubulações";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
119033000;;1;"Serviços de apoio à distribuição de água";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
119034000;;1;"Serviços de apoio à distribuição de ar condicionado, água quente e vapor por meio de tubulações";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120011000;;1;"Serviços de manutenção e reparação de produtos metálicos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120012000;;1;"Serviços de manutenção e reparação de computadores e seus periféricos e maquinário de escritório";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120013100;;1;"Serviços de manutenção e reparação de veículos automotores rodoviários";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120013200;;1;"Serviços de manutenção e reparação de reboques (trailers), semirreboques (semi-trailers) e outros veículos não motorizados";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120013300;;1;"Serviços de manutenção e reparação de veículos militares";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120013929;;1;"Outros serviços de manutenção e reparação de embarcações";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120015100;;1;"Serviços de manutenção e reparação de aparelhos eletro-eletrônicos domésticos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120015200;;1;"Serviços de manutenção e reparação de equipamentos e aparelhos de telecomunicações";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120015300;;1;"Serviços de manutenção e reparação de instrumentos e equipamentos médico-hospitalares, odontológicos, óticos e de precisão";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120015400;;1;"Serviços de manutenção e reparação de equipamentos militares";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120015910;;1;"Serviços de manutenção e reparação de turbinas industriais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120015990;;1;"Outros serviços de manutenção e reparação de maquinário e equipamentos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120021000;;1;"Serviços de manutenção e reparação de produtos de couro, calçados, malas e bolsas";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120022000;;1;"Serviços de manutenção e reparação de relógios e jóias";13.45;15.45;0.00;4.03;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120023000;;1;"Serviços de manutenção e reparação de móveis";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120029000;;1;"Outros serviços de manutenção e reparação de outros bens de consumo";13.45;15.45;0.00;3.52;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120031000;;1;"Serviços de instalação de produtos metálicos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120032100;;1;"Serviços de montagem sob encomenda de turbinas industriais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120032900;;1;"Outros serviços de instalação de maquinário e equipamentos, industriais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120033000;;1;"Serviços de instalação de computadores e seus periféricos e maquinário de escritório";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120034000;;1;"Serviços de instalação de equipamentos e aparelhos de comunicação, incluindo de rádio e de televisão";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120035000;;1;"Serviços de instalação de maquinários, equipamentos, instrumentos e aparelhos médico-hospitalares, óticos e de precisão";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120036000;;1;"Serviços de instalação de sensores e sistemas de armas";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120037000;;1;"Serviços de instalação de maquinários e equipamentos de emprego militar";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120038010;;1;"Serviços de montagem sob encomenda de motores, turborreatores e turbopropulsores aeronáuticos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120038090;;1;"Outros serviços de instalação de maquinários e equipamentos de transporte";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
120039000;;1;"Serviços de instalação de maquinários e equipamentos não classificados em outra posição";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
121011000;;1;"Serviços de editoração";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
121012100;;1;"Serviços de impressão";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
121012200;;1;"Serviços relacionados à impressão";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
121012300;;1;"Serviços de reprodução de mídia gravada";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
121013000;;1;"Serviços de apoio aos serviços de reprodução, impressão e editoração";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
121019000;;1;"Outros serviços de reprodução, impressão e editoração";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
121900000;;1;"Outros serviços de publicação";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122011100;;1;"Serviços de creches ou de entidades equivalentes";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122011200;;1;"Serviços de pré-escola";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122011900;;1;"Outros serviços de educação infantil";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122012000;;1;"Serviços de ensino fundamental";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122013000;;1;"Serviços de ensino médio";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122020000;;1;"Serviços de educação técnica de nível médio";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122031000;;1;"Serviços de alfabetização de jovens e adultos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122032000;;1;"Serviços de ensino fundamental de jovens e adultos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122033000;;1;"Serviços de ensino médio de jovens e adultos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122041000;;1;"Serviços educacionais de graduação";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122042000;;1;"Serviços educacionais de pós-graduação";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122043000;;1;"Serviços educacionais de extensão";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122044000;;1;"Serviços educacionais de cursos sequenciais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122050000;;1;"Serviços de educação especial";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122901100;;1;"Serviços culturais, com enfoque educacional";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122901200;;1;"Serviços de educação desportiva e recreacional";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122901300;;1;"Serviços de educação em línguas estrangeiras";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122901910;;1;"Serviços de palestras e conferências";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122901990;;1;"Outros serviços de educação e treinamento";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
122902000;;1;"Serviços de apoio aos serviços educacionais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123011100;;1;"Serviços cirúrgicos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123011200;;1;"Serviços ginecológicos e obstétricos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123011300;;1;"Serviços psiquiátricos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123011400;;1;"Serviços cardiológicos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123011500;;1;"Serviços oncológicos";13.45;15.45;0.00;2.10;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123011600;;1;"Serviços aos recém-nascidos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123011700;;1;"Serviços de ambulâncias, exceto aquelas sem envolver atendimento médico ao paciente e destinadas exclusivamente à remoção de enfermos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123011800;;1;"Serviços prestados em unidades de terapia intensiva";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123011910;;1;"Serviços de atendimento de urgência";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123011920;;1;"Serviços conexos à saúde pública";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123011990;;1;"Outros serviços hospitalares";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123012100;;1;"Serviços de clínica médica";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123012200;;1;"Serviços médicos especializados";13.45;15.45;0.00;4.17;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123012300;;1;"Serviços odontológicos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123019100;;1;"Serviços de enfermagem";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123019200;;1;"Serviços fisioterapêuticos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123019300;;1;"Serviços laboratoriais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123019400;;1;"Serviços de diagnóstico por imagem";13.45;15.45;0.00;2.10;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123019500;;1;"Serviços de bancos de órgãos, esperma e sangue";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123019600;;1;"Serviços de bancos de leite, tecidos, olhos, ossos, óvulos e outros materiais biológicos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123019900;;1;"Outros serviços de saúde humana, exceto os serviços hospitalares";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123021000;;1;"Serviços de consultoria em saúde";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123029000;;1;"Outros serviços de gestão hospitalar";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123030000;;1;"Serviços domiciliares de apoio a idosos, crianças, adolescentes, pessoas com transtornos mentais e com deficiências";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123040000;;1;"Serviços de apoio a idosos, crianças, adolescentes, pessoas com transtornos mentais e com deficiências, exceto domiciliar";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123051100;;1;"Serviços de atenção integral à família";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123051200;;1;"Serviços de convivência para crianças, adolescentes, jovens e idosos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123051300;;1;"Serviços de apoio a à autonomia e à convivência familiar e comunitária";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123051900;;1;"Outros serviços de proteção social básica";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123052100;;1;"Serviços de acolhida para adultos e idosos em albergues, abrigos ou moradias provisórias";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123052200;;1;"Serviços de acolhida para crianças e adolescentes em repúblicas, casas de acolhida, abrigos ou com “família acolhedora”";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123052300;;1;"Serviços especiais de referência para pessoas com necessidades especiais, em situação de abandono, vítimas de negligência, abusos e formas de violência";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123052400;;1;"Serviços de apoio a situações de risco circunstanciais em decorrência de calamidades públicas e emergenciais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123052500;;1;"Serviços especiais de referência para adolescentes em cumprimento de medida socioeducativa de liberdade assistida e de prestação de serviços a à comunidade";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123052910;;1;"Serviços de reabilitação vocacional";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123052990;;1;"Outros serviços de assistência social";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
123060000;;1;"Serviços de planos privados de assistência à saúde";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124010000;;1;"Serviços de tratamento de água";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124021000;;1;"Serviços de esgoto e tratamento de esgotos";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124022000;;1;"Serviços de esvaziamento e limpeza de fossas sépticas";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124031000;;1;"Serviços de coleta de resíduos sólidos perigosos, exceto de serviços de saúde";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124032000;;1;"Serviços de coleta de resíduos de serviços de saúde";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124033100;;1;"Serviços de coleta de resíduos sólidos de origem doméstica, comercial e de varrição";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124033200;;1;"Serviços de coleta de resíduos sólidos de origem industrial";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124033300;;1;"Serviços de coleta de resíduos sólidos recicláveis";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124033900;;1;"Serviços de coleta de outros resíduos sólidos não perigosos, inertes ou não inertes";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124034000;;1;"Serviços de coleta de resíduos líquidos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124039000;;1;"Outros serviços de coleta de resíduos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124041000;;1;"Serviços de triagem, preparação, consolidação, estocagem e outros tratamentos e disposição de resíduos sólidos perigosos, exceto os resíduos de serviços de saúde";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124042000;;1;"Serviços de triagem, preparação, consolidação, estocagem e outros tratamentos e disposição de resíduos de serviços de saúde";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124043100;;1;"Serviços de triagem, preparação, consolidação, estocagem e outros tratamentos e disposição de resíduos de origem doméstica, comercial e de varrição";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124043200;;1;"Serviços de triagem, preparação, consolidação, estocagem e outros tratamentos e disposição de resíduos sólidos de origem industrial";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124043300;;1;"Serviços de triagem, preparação, consolidação, estocagem e outros tratamentos e disposição de resíduos sólidos recicláveis";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124043900;;1;"Serviços de triagem, preparação, consolidação, estocagem e outros tratamentos e disposição de outros resíduos sólidos não perigosos, inertes ou não inertes";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124044000;;1;"Serviços de triagem, preparação, consolidação, estocagem e outros tratamentos e disposição de resíduos líquidos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124049000;;1;"Outros serviços de triagem, preparação, consolidação, estocagem e outros tratamentos e disposição de resíduos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124051000;;1;"Serviços de varrição e limpeza de ruas e outros locais públicos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124059000;;1;"Outros serviços de saneamento";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124061000;;1;"Serviços ambientais relacionados à água";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124062000;;1;"Serviços ambientais relacionados ao solo";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124063000;;1;"Serviços ambientais relacionados ao ar";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124069000;;1;"Outros serviços ambientais";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124071100;;1;"Serviços de remediação do ar";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124071200;;1;"Serviços de remediação de águas de superfície";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124071300;;1;"Serviços de remediação do solo e águas subterrâneas";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124071400;;1;"Serviços de remediação em edificações";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124072000;;1;"Serviços de contenção de contaminantes";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
124079000;;1;"Outros serviços de remediação";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125011100;;1;"Serviços de gravação de som em estúdio";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125011200;;1;"Serviços de gravação de som ao vivo";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125012100;;1;"Serviços de produção de programas de televisão, videoteipes e filmes";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125012200;;1;"Serviços de produção de programas de rádio";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125013100;;1;"Serviços de edição de obras audiovisuais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125013200;;1;"Serviços de duplicação e transferência de obras audiovisuais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125013300;;1;"Serviços de correção de cor e restauração digital de obras audiovisuais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125013400;;1;"Serviços de efeitos visuais em obras audiovisuais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125013500;;1;"Serviços de animação";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125013600;;1;"Serviços de legendas, títulos e dublagem em obras audiovisuais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125013700;;1;"Serviços de projeto e edição de som em obras audiovisuais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125013900;;1;"Outros serviços de pós-produção em obras audiovisuais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125014000;;1;"Serviços de agenciamento pela comercialização de obras audiovisuais";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125015000;;1;"Serviços de projeção de filmes";13.45;15.45;0.00;3.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125019000;;1;"Outros serviços de produção audiovisual, de apoio e relacionados";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125021000;;1;"Serviços de organização e promoção de atuações artísticas ao vivo";13.45;15.45;0.00;3.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125022000;;1;"Serviços de produção e apresentação de atuações artísticas ao vivo";13.45;15.45;0.00;3.50;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125023000;;1;"Serviços de apoio para atuações artísticas ao vivo";13.45;15.45;0.00;4.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125029000;;1;"Outros serviços de entretenimento artístico ao vivo";13.45;15.45;0.00;4.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125031000;;1;"Serviços de atuação artística";13.45;15.45;0.00;3.03;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125032000;;1;"Serviços de autores, compositores, escultores, pintores e outros artistas, exceto os de atuação artística";13.45;15.45;0.00;2.10;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125041100;;1;"Serviços de museus";13.45;15.45;0.00;2.10;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125041200;;1;"Serviços de preservação e operação de locais e construções históricas";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125042100;;1;"Serviços de jardins botânico e zoológico";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125042200;;1;"Serviços de reserva natural, incluindo preservação de vida selvagem";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125051100;;1;"Serviços de organização e promoção de eventos desportivos e recreacionais desportivos";13.45;15.45;0.00;3.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125051200;;1;"Serviços de clubes desportivos";13.45;15.45;0.00;3.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125059000;;1;"Outros serviços de desportes e de recreação desportiva";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125060000;;1;"Serviços fornecidos por atletas e desportistas, por conta própria, e serviços de apoio relacionados com desportes e recreação desportiva";13.45;15.45;0.00;2.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125071000;;1;"Serviços de parques temáticos de diversão";13.45;15.45;0.00;3.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125079000;;1;"Outros serviços de parques de diversão e atrações similares";13.45;15.45;0.00;3.50;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
125900000;;1;"Outros serviços recreativos, culturais e desportivos";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
126011000;;1;"Serviços de limpeza de têxteis, exceto quando realizados a seco";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
126012000;;1;"Serviços de limpeza a seco";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
126013000;;1;"Serviços de tinturaria";13.45;15.45;0.00;5.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
